,name,resource,category,homepage,description,projectrank,show,license,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,recent_commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,github_release_downloads,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
292,EquiformerV2,,ml-iap,https://github.com/atomicarchitects/equiformer_v2,[ICLR 2024] EquiformerV2: Improved Equivariant Transformer for Scaling to Higher-Degree Representations.,8,True,MIT,"['pretrained', 'uip', 'rep-learn']",atomicarchitects/equiformer_v2,https://github.com/atomicarchitects/equiformer_v2,2023-06-21 07:09:58,2025-02-11 15:58:33.000,2025-02-11 15:58:18,17.0,44.0,6.0,1.0,18.0,9.0,321.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
293,RDKit Tutorials,,educational,https://github.com/rdkit/rdkit-tutorials,Tutorials to learn how to work with the RDKit.,8,False,https://github.com/rdkit/rdkit-tutorials/blob/master/LICENSE,,rdkit/rdkit-tutorials,https://github.com/rdkit/rdkit-tutorials,2016-10-07 03:34:01,2023-03-19 13:36:55.000,2023-03-19 13:36:55,68.0,78.0,14.0,7.0,5.0,1.0,305.0,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
294,Equiformer,,rep-learn,https://github.com/atomicarchitects/equiformer,[ICLR 2023 Spotlight] Equiformer: Equivariant Graph Attention Transformer for 3D Atomistic Graphs.,8,True,MIT,['transformer'],atomicarchitects/equiformer,https://github.com/atomicarchitects/equiformer,2023-02-28 00:21:30,2025-02-11 19:52:36.000,2025-02-11 19:52:27,8.0,51.0,6.0,2.0,11.0,10.0,269.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
295,QDF for molecule,,ml-esm,https://github.com/masashitsubaki/QuantumDeepField_molecule,"Quantum deep field: data-driven wave function, electron density generation, and energy prediction and extrapolation..",8,False,MIT,,masashitsubaki/QuantumDeepField_molecule,https://github.com/masashitsubaki/QuantumDeepField_molecule,2020-11-11 01:06:09,2021-02-20 03:46:18.000,2021-02-20 03:46:09,20.0,46.0,3.0,,1.0,3.0,226.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
296,BestPractices,,educational,https://github.com/anthony-wang/BestPractices,Things that you should (and should not) do in your Materials Informatics research.,8,False,MIT,,anthony-wang/BestPractices,https://github.com/anthony-wang/BestPractices,2020-05-05 19:41:25,2023-11-17 02:58:25.000,2023-11-17 02:58:25,17.0,74.0,7.0,8.0,5.0,2.0,199.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
297,AI for Science paper collection,,community,https://github.com/AI4QC/AI_for_Science_paper_collection,List the AI for Science papers accepted by top conferences.,8,True,Apache-2.0,,sherrylixuecheng/AI_for_Science_paper_collection,https://github.com/AI4QC/AI_for_Science_paper_collection,2024-06-28 16:20:57,2025-09-24 08:54:25.000,2025-09-24 08:54:25,97.0,15.0,3.0,10.0,,2.0,160.0,,,,7.0,,,,,,,,,,,,,,3.0,,,,,,,AI4QC/AI_for_Science_paper_collection,,,,,,,,,,,,,,
298,Awesome Neural SBI,,community,https://github.com/smsharma/awesome-neural-sbi,Community-sourced list of papers and resources on neural simulation-based inference.,8,True,MIT,['active-learning'],smsharma/awesome-neural-sbi,https://github.com/smsharma/awesome-neural-sbi,2023-01-20 19:48:13,2026-01-28 20:40:06.000,2026-01-28 20:40:06,73.0,8.0,6.0,7.0,1.0,1.0,146.0,,,,7.0,,,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
299,G-SchNet,,generative,https://github.com/atomistic-machine-learning/G-SchNet,G-SchNet - a generative model for 3d molecular structures.,8,False,MIT,,atomistic-machine-learning/G-SchNet,https://github.com/atomistic-machine-learning/G-SchNet,2019-10-21 13:48:59,2023-03-24 12:05:41.000,2023-03-24 12:05:41,64.0,25.0,5.0,,,10.0,145.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
300,AIMNet,,ml-iap,https://github.com/aiqm/aimnet,Atoms In Molecules Neural Network Potential.,8,False,MIT,['single-paper'],aiqm/aimnet,https://github.com/aiqm/aimnet,2018-09-26 17:28:37,2019-11-21 23:49:01.000,2019-11-21 23:49:00,7.0,27.0,9.0,2.0,5.0,,107.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
301,graphite,,rep-learn,https://github.com/llnl/graphite,A repository for implementing graph network models based on atomic structures.,8,False,MIT,,llnl/graphite,https://github.com/llnl/graphite,2022-06-27 19:15:27,2024-08-08 04:10:45.000,2024-08-08 04:10:44,30.0,21.0,2.0,4.0,3.0,1.0,105.0,,,,2.0,,,,16.0,16.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
302,ElemNet,,rep-eng,https://github.com/NU-CUCIS/ElemNet,Deep Learning the Chemistry of Materials From Only Elemental Composition for Enhancing Materials Property Prediction.,8,True,,['single-paper'],NU-CUCIS/ElemNet,https://github.com/NU-CUCIS/ElemNet,2018-10-09 20:09:31,2026-01-13 23:50:45.000,2026-01-13 23:50:37,83.0,35.0,4.0,27.0,4.0,4.0,101.0,,,,4.0,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
303,ANI-1 Dataset,,datasets,https://github.com/isayev/ANI1_dataset,A data set of 20 million calculated off-equilibrium conformations for organic molecules.,8,False,MIT,,isayev/ANI1_dataset,https://github.com/isayev/ANI1_dataset,2017-08-07 20:08:46,2022-08-08 15:56:17.000,2022-08-08 15:56:17,25.0,17.0,10.0,2.0,9.0,3.0,99.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
304,jarvis-tools-notebooks,,educational,https://github.com/JARVIS-Materials-Design/jarvis-tools-notebooks,"This repository is no longer maintained. For the latest updates and continued development, please visit:..",8,True,NIST,,JARVIS-Materials-Design/jarvis-tools-notebooks,https://github.com/JARVIS-Materials-Design/jarvis-tools-notebooks,2020-06-27 20:22:02,2025-07-10 13:30:14.000,2025-07-10 13:30:13,891.0,40.0,2.0,55.0,1.0,,94.0,,,,6.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
305,LLaMP,,language-models,https://github.com/chiang-yuan/llamp,A web app and Python API for multi-modal RAG framework to ground LLMs on high-fidelity materials informatics. An..,8,True,BSD-3-Clause,"['multimodal', 'RAG', 'materials-discovery', 'pretrained', 'lang-js', 'lang-py']",chiang-yuan/llamp,https://github.com/chiang-yuan/llamp,2023-07-01 08:15:34,2025-11-11 02:25:19.000,2025-11-11 02:25:14,378.0,14.0,1.0,30.0,8.0,17.0,89.0,,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
306,LapJAX,,math,https://github.com/YWolfeee/lapjax,"A JAX based package designed for efficient second order operators (e.g., laplacian) computation.",8,False,MIT,,YWolfeee/lapjax,https://github.com/YWolfeee/lapjax,2023-09-22 18:58:06,2024-03-15 03:58:10.000,2024-03-15 03:58:10,94.0,11.0,2.0,20.0,,4.0,75.0,2023-10-31 08:56:45.000,0.0.1,1.0,5.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
307,DeepErwin,,ml-wft,https://github.com/mdsunivie/deeperwin,DeepErwin is a python 3.8+ package that implements and optimizes JAX 2.x wave function models for numerical solutions..,8,True,https://github.com/mdsunivie/deeperwin/blob/master/LICENSE,,mdsunivie/deeperwin,https://github.com/mdsunivie/deeperwin,2021-06-14 15:18:32,2025-04-18 19:55:09.000,2025-04-18 19:55:05,71.0,8.0,1.0,5.0,,11.0,66.0,2024-03-25 13:47:47.000,transferable_atomic_orbitals,6.0,9.0,deeperwin,,,2.0,2.0,https://pypi.org/project/deeperwin,2021-12-14 11:03:19.657,,54.0,54.0,,,,2.0,,,,,,,,18.0,,,,,,,,,,,,,
308,DeepMD-GNN,,ml-iap,https://github.com/deepmodeling/deepmd-gnn,DeePMD-kit plugin for various graph neural network models.,8,True,LGPL-3.0,"['rep-learn', 'md', 'uip', 'lang-cpp']",deepmodeling/deepmd-gnn,https://github.com/deepmodeling/deepmd-gnn,2024-08-21 21:01:06,2026-02-09 21:39:30.000,2025-11-26 00:41:46,68.0,8.0,1.0,79.0,11.0,2.0,52.0,2025-10-02 12:37:55.000,0.1.2,3.0,7.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
309,LLM-Prop,,language-models,https://github.com/vertaix/LLM-Prop,A repository for the LLM-Prop implementation.,8,True,MIT,,vertaix/LLM-Prop,https://github.com/vertaix/LLM-Prop,2022-10-16 19:15:21,2026-01-31 21:14:22.000,2026-01-31 21:14:17,181.0,10.0,2.0,1.0,2.0,1.0,50.0,,,,7.0,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
310,MOLPIPx,,rep-eng,https://github.com/ChemAI-Lab/molpipx,Differentiable version of Permutationally Invariant Polynomial (PIP) models in JAX and Rust.,8,True,Apache-2.0,"['lang-py', 'lang-rust']",ChemAI-Lab/molpipx,https://github.com/ChemAI-Lab/molpipx,2023-04-12 21:17:33,2026-02-12 14:06:47.000,2026-01-22 21:46:29,166.0,1.0,1.0,4.0,,,49.0,,,,11.0,,,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
311,Sketchmap,,unsupervised,https://github.com/lab-cosmo/sketchmap,Suite of programs to perform non-linear dimensionality reduction -- sketch-map in particular.,8,False,GPL-3.0,['lang-cpp'],lab-cosmo/sketchmap,https://github.com/lab-cosmo/sketchmap,2014-05-20 09:33:32,2024-09-30 15:56:54.000,2023-05-24 22:47:50,64.0,11.0,29.0,3.0,4.0,5.0,48.0,,,,8.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
312,GAP,,ml-iap,https://libatoms.github.io/,Gaussian Approximation Potential (GAP).,8,True,https://github.com/libAtoms/GAP/blob/main/LICENSE.md,,libAtoms/GAP,https://github.com/libAtoms/GAP,2021-03-22 14:48:56,2026-01-29 15:31:52.000,2026-01-03 22:49:21,210.0,20.0,8.0,71.0,2.0,,44.0,,,,13.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
313,SIMPLE-NN v2,,ml-iap,https://github.com/MDIL-SNU/SIMPLE-NN_v2,SIMPLE-NN is an open package that constructs Behler-Parrinello-type neural-network interatomic potentials from ab..,8,False,GPL-3.0,,MDIL-SNU/SIMPLE-NN_v2,https://github.com/MDIL-SNU/SIMPLE-NN_v2,2021-03-02 09:36:49,2023-12-29 02:08:47.000,2023-12-29 02:08:47,504.0,17.0,5.0,88.0,2.0,11.0,43.0,,,,13.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
314,Atomistic Adversarial Attacks,,ml-iap,https://github.com/learningmatter-mit/Atomistic-Adversarial-Attacks,Code for performing adversarial attacks on atomistic systems using NN potentials.,8,False,MIT,['probabilistic'],learningmatter-mit/Atomistic-Adversarial-Attacks,https://github.com/learningmatter-mit/Atomistic-Adversarial-Attacks,2021-03-28 17:39:52,2022-10-03 16:19:31.000,2022-10-03 16:19:29,33.0,10.0,4.0,1.0,,1.0,40.0,2021-07-19 18:09:36.000,1.0.1,1.0,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
315,ALF,,ml-iap,https://github.com/lanl/ALF,A framework for performing active learning for training machine-learned interatomic potentials.,8,True,https://github.com/lanl/ALF/blob/main/LICENSE,['active-learning'],lanl/alf,https://github.com/lanl/ALF,2023-01-04 23:13:24,2025-11-10 19:17:40.000,2025-11-10 19:17:40,208.0,13.0,6.0,31.0,1.0,,39.0,,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
316,SNAP,,ml-iap,https://github.com/materialyzeai/snap,Repository for spectral neighbor analysis potential (SNAP) model development.,8,False,BSD-3-Clause,,materialsvirtuallab/snap,https://github.com/materialyzeai/snap,2017-06-26 21:56:00,2020-06-30 05:20:37.000,2020-06-30 05:20:37,38.0,18.0,9.0,1.0,1.0,3.0,38.0,,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,materialyzeai/snap,,,,,,,,,,,,,,
317,UVVisML,,rep-learn,https://github.com/learningmatter-mit/uvvisml,Predict optical properties of molecules with machine learning.,8,True,MIT,"['optical-properties', 'single-paper', 'probabilistic']",learningmatter-mit/uvvisml,https://github.com/learningmatter-mit/uvvisml,2021-10-13 05:58:48,2025-07-30 16:51:08.000,2025-07-30 16:51:03,23.0,9.0,3.0,2.0,1.0,1.0,35.0,2022-02-06 18:14:14.000,0.0.2,2.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
318,GNNOpt,,rep-learn,https://github.com/nguyen-group/GNNOpt,Universal Ensemble-Embedding Graph Neural Network for Direct Prediction of Optical Spectra from Crystal Structures.,8,False,MIT,"['optical-properties', 'single-paper']",nguyen-group/GNNOpt,https://github.com/nguyen-group/GNNOpt,2024-06-26 12:39:27,2024-12-19 15:08:25.000,2024-12-19 15:08:21,24.0,8.0,3.0,,,,33.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
319,Libnxc,,ml-dft,https://github.com/semodi/libnxc,A library for using machine-learned exchange-correlation functionals for density-functional theory.,8,False,MPL-2.0,"['lang-cpp', 'lang-fortran']",semodi/libnxc,https://github.com/semodi/libnxc,2020-07-01 18:21:50,2021-09-18 14:53:52.000,2021-08-14 16:26:32,100.0,5.0,2.0,3.0,13.0,3.0,21.0,,,2.0,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
320,TurboGAP,,ml-iap,https://github.com/mcaroba/turbogap,The TurboGAP code.,8,True,https://github.com/mcaroba/turbogap/blob/master/LICENSE.md,['lang-fortran'],mcaroba/turbogap,https://github.com/mcaroba/turbogap,2021-05-02 09:19:05,2026-01-05 07:15:32.000,2026-01-05 07:15:25,327.0,12.0,9.0,10.0,8.0,4.0,21.0,,,,8.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
321,T-e3nn,,rep-learn,https://github.com/Hongyu-yu/T-e3nn,Time-reversal Euclidean neural networks based on e3nn.,8,False,MIT,['magnetism'],Hongyu-yu/T-e3nn,https://github.com/Hongyu-yu/T-e3nn,2022-11-21 14:49:45,2024-09-29 08:13:51.000,2024-09-29 08:13:51,2146.0,1.0,1.0,,,,17.0,,,,26.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
322,bVAE-IM,,generative,https://github.com/tsudalab/bVAE-IM,Implementation of Chemical Design with GPU-based Ising Machine.,8,False,MIT,"['qml', 'single-paper']",tsudalab/bVAE-IM,https://github.com/tsudalab/bVAE-IM,2023-03-01 08:26:56,2023-07-11 04:39:24.000,2023-07-11 04:39:24,39.0,5.0,8.0,,,,14.0,2023-03-01 14:26:13.000,1.0.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
323,MEGNetSparse,,ml-iap,https://github.com/HSE-LAMBDA/MEGNetSparse,"A library imlementing a graph neural network with sparse representation from Code for Kazeev, N., Al-Maeeni, A.R.,..",8,False,MIT,['material-defect'],HSE-LAMBDA/MEGNetSparse,https://github.com/HSE-LAMBDA/MEGNetSparse,2023-07-19 08:17:42,2024-10-17 14:05:03.000,2024-10-17 14:04:59,24.0,2.0,,,,,5.0,2023-08-21 17:11:01.000,0.0.10,9.0,2.0,MEGNetSparse,,,2.0,2.0,https://pypi.org/project/MEGNetSparse,2023-08-21 17:11:01.000,,84.0,84.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
324,GEOM,,datasets,https://github.com/learningmatter-mit/geom,GEOM: Energy-annotated molecular conformations.,7,False,,['drug-discovery'],learningmatter-mit/geom,https://github.com/learningmatter-mit/geom,2020-06-03 17:58:37,2022-04-24 18:57:39.000,2022-04-24 18:57:39,95.0,32.0,8.0,,2.0,11.0,240.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
325,tensorfieldnetworks,,rep-learn,https://github.com/tensorfieldnetworks/tensorfieldnetworks,Rotation- and translation-equivariant neural networks for 3D point clouds.,7,False,MIT,,tensorfieldnetworks/tensorfieldnetworks,https://github.com/tensorfieldnetworks/tensorfieldnetworks,2018-02-09 23:18:13,2020-01-07 17:22:16.000,2020-01-07 17:22:15,10.0,32.0,9.0,2.0,1.0,2.0,163.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
326,A Highly Opinionated List of Open-Source Materials Informatics Resources,,community,https://github.com/ncfrey/resources,A Highly Opinionated List of Open Source Materials Informatics Resources.,7,False,MIT,,ncfrey/resources,https://github.com/ncfrey/resources,2020-11-17 23:47:07,2022-02-18 13:37:51.000,2022-02-18 13:37:51,8.0,26.0,8.0,,,,146.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
327,Awesome-Crystal-GNNs,,community,https://github.com/kdmsit/Awesome-Crystal-GNNs,This repository contains a collection of resources and papers on GNN Models on Crystal Solid State Materials.,7,True,MIT,,kdmsit/Awesome-Crystal-GNNs,https://github.com/kdmsit/Awesome-Crystal-GNNs,2022-11-15 11:12:18,2025-10-24 05:17:50.000,2025-10-24 05:17:48,43.0,14.0,5.0,2.0,,,113.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
328,PhysNet,,ml-iap,https://github.com/MMunibas/PhysNet,Code for training PhysNet models.,7,False,MIT,['electrostatics'],MMunibas/PhysNet,https://github.com/MMunibas/PhysNet,2019-03-28 09:05:22,2022-10-16 17:45:42.000,2020-12-07 11:09:20,4.0,28.0,7.0,1.0,5.0,,112.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
329,DeepH-E3,,ml-dft,https://github.com/Xiaoxun-Gong/DeepH-E3,General framework for E(3)-equivariant neural network representation of density functional theory Hamiltonian.,7,True,MIT,['magnetism'],Xiaoxun-Gong/DeepH-E3,https://github.com/Xiaoxun-Gong/DeepH-E3,2023-03-16 11:25:58,2026-01-27 19:12:48.000,2026-01-27 19:12:47,17.0,28.0,6.0,,27.0,13.0,112.0,,,,2.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
330,JaQMC,,ml-wft,https://github.com/bytedance/jaqmc,JAX accelerated Quantum Monte Carlo.,7,True,Apache-2.0,,bytedance/jaqmc,https://github.com/bytedance/jaqmc,2022-11-01 11:22:09,2025-08-11 12:45:31.000,2025-05-30 08:54:08,14.0,10.0,5.0,9.0,,5.0,89.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
331,JAXChem,,general-tool,https://github.com/deepchem/jaxchem,JAXChem is a JAX-based deep learning library for complex and versatile chemical modeling.,7,False,MIT,,deepchem/jaxchem,https://github.com/deepchem/jaxchem,2020-05-11 18:54:41,2020-07-15 05:02:21.000,2020-07-15 04:55:41,96.0,10.0,4.0,13.0,1.0,1.0,81.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
332,DTNN,,rep-learn,https://github.com/atomistic-machine-learning/dtnn,Deep Tensor Neural Network.,7,False,MIT,,atomistic-machine-learning/dtnn,https://github.com/atomistic-machine-learning/dtnn,2017-03-10 14:40:05,2017-07-11 08:26:15.000,2017-07-11 08:25:39,9.0,31.0,13.0,,,3.0,78.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
333,ChargE3Net,,ml-dft,https://github.com/AIforGreatGood/charge3net,[npj Comp. Mat.] Higher-order equivariant neural networks for charge density prediction in materials.,7,True,MIT,['rep-learn'],AIforGreatGood/charge3net,https://github.com/AIforGreatGood/charge3net,2023-12-16 13:54:56,2025-02-21 18:35:27.000,2025-02-21 18:35:27,17.0,18.0,4.0,3.0,5.0,9.0,71.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
334,molecular-vae,,generative,https://github.com/aksub99/molecular-vae,Pytorch implementation of the paper Automatic Chemical Design Using a Data-Driven Continuous Representation of..,7,False,MIT,"['rep-learn', 'cheminformatics', 'single-paper']",aksub99/molecular-vae,https://github.com/aksub99/molecular-vae,2019-05-19 15:59:51,2021-03-31 13:16:36.000,2021-03-31 13:16:36,68.0,15.0,3.0,29.0,3.0,1.0,69.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
335,Graph-Aware-Transformers,,rep-learn,https://github.com/lamm-mit/Graph-Aware-Transformers,Graph-Aware Attention for Adaptive Dynamics in Transformers.,7,False,Apache-2.0,"['transformer', 'graph-data', 'pretrained', 'single-paper']",lamm-mit/Graph-Aware-Transformers,https://github.com/lamm-mit/Graph-Aware-Transformers,2025-01-03 12:29:24,2025-01-08 00:13:24.000,2025-01-08 00:13:24,48.0,8.0,2.0,3.0,1.0,,68.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
336,cG-SchNet,,generative,https://github.com/atomistic-machine-learning/cG-SchNet,cG-SchNet - a conditional generative neural network for 3d molecular structures.,7,False,MIT,,atomistic-machine-learning/cG-SchNet,https://github.com/atomistic-machine-learning/cG-SchNet,2021-12-02 15:35:18,2023-03-24 12:09:56.000,2023-03-24 12:09:56,28.0,17.0,3.0,,,3.0,65.0,2022-02-21 13:36:41.000,1.0,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
337,DeeperGATGNN,,rep-learn,https://github.com/usccolumbia/deeperGATGNN,Scalable graph neural networks for materials property prediction.,7,True,MIT,,usccolumbia/deeperGATGNN,https://github.com/usccolumbia/deeperGATGNN,2021-09-29 17:31:02,2026-02-02 05:27:34.000,2026-02-02 05:27:34,26.0,8.0,1.0,1.0,,8.0,63.0,2022-03-08 02:14:28.000,1.0,1.0,3.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
338,Cormorant,,rep-learn,https://github.com/risilab/cormorant,Codebase for Cormorant Neural Networks.,7,False,https://github.com/risilab/cormorant/blob/master/LICENSE,,risilab/cormorant,https://github.com/risilab/cormorant,2019-10-27 18:22:07,2022-05-11 12:49:05.000,2020-03-11 15:25:51,160.0,12.0,4.0,1.0,4.0,,60.0,,,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
339,EScAIP,,uip,https://github.com/ASK-Berkeley/EScAIP,[NeurIPS 2024] Official implementation of the Efficiently Scaled Attention Interatomic Potential.,7,True,MIT,"['ml-iap', 'rep-learn', 'transformer', 'single-paper']",ASK-Berkeley/EScAIP,https://github.com/ASK-Berkeley/EScAIP,2024-08-09 20:02:18,2025-09-26 15:29:48.000,2025-09-26 15:29:44,36.0,6.0,5.0,10.0,2.0,7.0,58.0,,,2.0,2.0,,,,,,,,,,0.0,,,,3.0,,,,,,,,13.0,,,,,,,,,,,,,
340,chemlift,,language-models,https://github.com/lamalab-org/chemlift,Language-interfaced fine-tuning for chemistry.,7,False,MIT,,lamalab-org/chemlift,https://github.com/lamalab-org/chemlift,2023-07-10 06:54:07,2023-11-30 10:47:50.000,2023-10-14 16:50:14,36.0,7.0,1.0,1.0,11.0,7.0,46.0,2023-11-30 19:42:07.000,0.0.1,1.0,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
341,AdsorbML,,rep-learn,https://github.com/Open-Catalyst-Project/AdsorbML,,7,True,MIT,"['surface-science', 'single-paper']",Open-Catalyst-Project/AdsorbML,https://github.com/Open-Catalyst-Project/AdsorbML,2022-11-30 01:38:20,2025-02-05 17:20:34.000,2025-02-05 17:20:34,59.0,6.0,8.0,11.0,3.0,1.0,43.0,,,,7.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
342,uncertainty_benchmarking,,general-tool,https://github.com/ulissigroup/uncertainty_benchmarking,Various code/notebooks to benchmark different ways we could estimate uncertainty in ML predictions.,7,False,,"['benchmarking', 'probabilistic']",ulissigroup/uncertainty_benchmarking,https://github.com/ulissigroup/uncertainty_benchmarking,2019-08-28 19:39:28,2021-06-07 23:29:39.000,2021-06-07 23:27:19,265.0,7.0,5.0,1.0,,,42.0,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
343,torchchem,,general-tool,https://github.com/deepchem/torchchem,An experimental repo for experimenting with PyTorch models.,7,False,MIT,,deepchem/torchchem,https://github.com/deepchem/torchchem,2020-03-07 17:06:44,2023-03-24 23:13:19.000,2020-05-01 20:12:23,49.0,14.0,6.0,27.0,5.0,1.0,37.0,,,,5.0,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
344,escnn_jax,,rep-learn,https://github.com/emilemathieu/escnn_jax,Equivariant Steerable CNNs Library for Pytorch https://quva-lab.github.io/escnn/.,7,False,https://github.com/emilemathieu/escnn_jax/blob/master/LICENSE,,emilemathieu/escnn_jax,https://github.com/emilemathieu/escnn_jax,2023-06-15 09:45:45,2023-06-28 14:40:32.000,2023-06-28 14:39:56,203.0,2.0,,,,,32.0,,,,8.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
345,CGAT,,rep-learn,https://github.com/hyllios/CGAT,Crystal graph attention neural networks for materials prediction.,7,False,MIT,,hyllios/CGAT,https://github.com/hyllios/CGAT,2021-03-28 09:51:15,2023-07-18 12:04:35.000,2023-01-10 22:31:07,153.0,10.0,2.0,1.0,,1.0,30.0,2023-07-18 12:04:35.000,0.1,1.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
346,Mat2Spec,,ml-dft,https://github.com/gomes-lab/Mat2Spec,Density of States Prediction for Materials Discovery via Contrastive Learning from Probabilistic Embeddings.,7,False,MIT,['spectroscopy'],gomes-lab/Mat2Spec,https://github.com/gomes-lab/Mat2Spec,2022-01-17 11:45:57,2022-04-17 17:12:29.000,2022-04-17 17:12:29,8.0,11.0,,,,,29.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
347,Crystalframer,,rep-learn,https://github.com/omron-sinicx/crystalframer,The official code respository for Rethinking the role of frames for SE(3)-invariant crystal structure modeling (ICLR..,7,True,MIT,"['transformer', 'single-paper']",omron-sinicx/crystalframer,https://github.com/omron-sinicx/crystalframer,2025-01-30 06:14:55,2025-10-16 12:56:33.000,2025-10-16 12:56:33,10.0,2.0,6.0,1.0,,,13.0,2025-10-11 03:25:13.000,1.0.1,2.0,3.0,,,,,,,,,,1.0,,,,3.0,,,,,,,,10.0,,,,,,,,,,,,,
